Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,userId,loanId,count,LoanIdFormat
933474,5344940,0062x00000DtlB7AAJ,0012800001SDU2aAAH,42,40.0,Travel Expenses,8,2050,15.429,Fortnightly,Loan Paid,907,2136,3,3
916157,5142455,0062x00000Dr2XtAAJ,0012800001SDU3aAAH,42,38.0,Travel Expenses,8,2050,16.143,Fortnightly,Loan Paid,2556,430,3,3
908960,5069349,0062x00000DZ3mhAAD,0010K00001exDWJQA2,42,39.0,Living Expenses,8,2050,15.714,Fortnightly,Loan Paid,2420,88,3,3
884050,4833402,0062x00000DIQWOAA5,0010K00001us6epQAA,42,38.0,Home Maintenance & Repairs,8,2050,15.857,Fortnightly,Loan Paid,271,1737,3,3
873372,4745002,0062x00000DGpHcAAL,0012800001SDU3aAAH,42,37.0,Life Event Expenses,7,1300,13.857,Fortnightly,Loan Paid,2556,546,3,3
867748,4699668,0062x00000DG2QXAA1,0010K00001y2gvTQAQ,42,40.0,Vehicle Expenses,8,1300,15.0,Fortnightly,Loan Paid,1222,2035,3,3
1041672,6843247,0062x00000EzuIAAAZ,0012800001FzWTjAAN,41,39.0,Living Expenses,7,1750,14.571,Fortnightly,Loan Paid,2604,2362,3,3
1030513,6623768,0062x00000EwuAzAAJ,0012800001FzWTjAAN,41,38.0,Travel Expenses,8,2200,15.714,Fortnightly,Loan Paid,2604,445,3,3
993437,5909325,0062x00000ECwWOAA1,0012800001FzWTjAAN,41,37.0,Living Expenses,8,2050,15.857,Fortnightly,Loan Paid,2604,1862,3,3
907436,5055573,0062x00000DYqHbAAL,0012800001FzWTjAAN,41,36.0,Living Expenses,8,2050,15.0,Fortnightly,Loan Paid,2604,833,3,3
890319,4885729,0062x00000DJM9aAAH,0012800001IzG9WAAV,41,39.0,Home Maintenance & Repairs,10,2050,18.714,Fortnightly,Loan Paid,346,3130,3,3
5166358,5698456,0062x00000E5zrGAAR,0010K000023zuGeQAI,40,38.0,Medical Expenses,10,2050,19.857,Fortnightly,Loan Paid,1012,359,3,3
981023,5620118,0062x00000E556eAAB,0012800001SDTJkAAP,40,37.0,Vehicle Expenses,10,2500,20.0,Fortnightly,Loan Paid,1551,2004,3,3
933954,5352465,0062x00000DtqwkAAB,0012800001SDU5EAAX,40,37.0,Travel Expenses,10,2050,19.571,Fortnightly,Loan Paid,2805,4306,3,3
5160765,5152779,0062x00000DrDPOAA3,0010K000023zuGeQAI,40,37.0,Home Maintenance & Repairs,7,1500,13.857,Fortnightly,Loan Paid,1012,3943,3,3
902526,5007385,0062x00000DY0XDAA1,0012800001SDUCEAA5,40,37.0,Vehicle Expenses,3,1900,6.0,Fortnightly,Loan Paid,1490,700,3,3
891043,4892966,0062x00000DW2ahAAD,0012800001WagsMAAR,40,34.0,Furniture or Appliances,5,2000,9.571,Fortnightly,Loan Paid,980,4292,2,3
883689,4828882,0062x00000DILzMAAX,0012800001SDU5EAAX,40,36.0,Travel Expenses,8,2300,16.143,Fortnightly,Loan Paid,2805,2321,3,3
869754,4714851,0062x00000DGI4BAAX,0012800001WagsMAAR,40,34.0,Travel Expenses,8,2050,15.571,Fortnightly,Loan Paid,980,4172,2,3
838630,4463854,0062x00000D71DqAAJ,0012800001SDU5EAAX,40,35.0,Life Event Expenses,7,2000,14.143,Fortnightly,Loan Paid,2805,1909,3,3
831915,4401578,0062x00000D1dVEAAZ,0012800001Z3vFDAAZ,39,32.0,Travel Expenses,5,2050,9.429,Fortnightly,Loan Paid,2794,3177,2,3
5166264,5677105,0062x00000E5jyIAAR,0010K000023NWslQAG,39,36.0,Furniture or Appliances,8,2050,16.0,Fortnightly,Loan Paid,2221,2868,3,3
5162803,5310612,0062x00000DtNjlAAF,0010K000023NWslQAG,39,35.0,Furniture or Appliances,3,2000,4.857,Fortnightly,Loan Paid,2221,1532,3,3
910380,5085855,0062x00000DZIucAAH,0012800001Z3vFDAAZ,39,34.0,Furniture or Appliances,8,2050,16.429,Fortnightly,Loan Paid,2794,30,2,3
5158506,5010123,0062x00000DY3FDAA1,0010K000023NWslQAG,39,34.0,Furniture or Appliances,3,2000,4.857,Fortnightly,Loan Paid,2221,4199,2,3
897976,4961748,0062x00000DXEMQAA5,0010K00001g8QO0QAM,39,36.0,Vehicle Expenses,8,2050,14.857,Fortnightly,Loan Paid,542,66,3,3
5156400,4892448,0062x00000DW29MAAT,0010K000023NWslQAG,39,33.0,Furniture or Appliances,3,1400,5.429,Fortnightly,Loan Paid,2221,4159,2,3
887880,4867560,0062x00000DJ1zlAAD,0012800001YInZqAAL,39,35.0,Home Maintenance & Repairs,8,2050,15.143,Fortnightly,Loan Paid,369,4551,3,3
832884,4410185,0062x00000D1m1gAAB,0010K00001iSWa0QAG,38,35.0,Travel Expenses,7,1900,14.143,Fortnightly,Loan Paid,2349,4354,3,3
5166037,5626813,0062x00000E58b1AAB,0010K000027yifnQAA,38,35.0,Travel Expenses,8,2050,16.0,Fortnightly,Loan Paid,952,3576,3,3
923243,5210895,0062x00000DryX1AAJ,0010K00001sDNHOQA4,38,36.0,Life Event Expenses,8,2050,15.714,Fortnightly,Loan Paid,745,3325,3,3
918205,5161774,0062x00000DrMvPAAV,0012800001SDTzAAAX,38,36.0,Travel Expenses,8,2050,15.857,Fortnightly,Loan Paid,2800,2572,3,3
916916,5149463,0062x00000DrASbAAN,0010K00001iSWa0QAG,38,36.0,Travel Expenses,8,2100,16.0,Fortnightly,Loan Paid,2349,966,3,3
911439,5095223,0062x00000DZUQ8AAP,0012800001SDUHkAAP,38,36.0,Veterinary Expenses,8,2050,16.143,Fortnightly,Loan Paid,2797,1505,3,3
5156932,4919519,0062x00000DWVD2AAP,0010K000023QY4PQAW,38,34.0,Living Expenses,8,2050,16.143,Fortnightly,Loan Paid,468,4089,3,3
5156918,4918658,0062x00000DWTkxAAH,0010K000027yifnQAA,38,34.0,Travel Expenses,8,2050,16.143,Fortnightly,Loan Paid,952,682,3,3
5155057,4820252,0062x00000DIAZcAAP,0012x000002bt3bAAA,38,36.0,Furniture or Appliances,10,2050,19.857,Fortnightly,Loan Paid,390,2150,3,3
876342,4767827,0062x00000DHDhjAAH,0012800001SDUCjAAP,38,34.0,Home Maintenance & Repairs,6,1700,11.429,Fortnightly,Loan Paid,2148,2199,3,3
854162,4601012,0062x00000D9pw9AAB,0012800001SDTzAAAX,38,35.0,Travel Expenses,8,2050,16.143,Fortnightly,Loan Paid,2800,134,3,3
5147178,4463843,0062x00000D716vAAB,0010K000027yifnQAA,38,33.0,Travel Expenses,7,2000,14.143,Fortnightly,Loan Paid,952,2808,2,3
5146751,4436913,0062x00000D2GysAAF,0012x000005S4JMAA0,37,28.0,Vehicle Expenses,7,1500,13.571,Fortnightly,Loan Paid,2803,4293,1,3
1046632,6935756,0062x00000F1zCVAAZ,0010K00001igdWwQAI,37,35.0,Other Expenses,10,1500,19.286,Fortnightly,Loan Paid,51,1753,3,3
1001012,6055477,0062x00000ELfCXAA1,0010K00001igdWwQAI,37,34.0,Vehicle Expenses,8,2350,15.571,Fortnightly,Loan Paid,51,3175,3,3
5165815,5575934,0062x00000E4TtVAAV,0010K000023Pl83QAC,37,33.0,Furniture or Appliances,11,2050,22.571,Fortnightly,Loan Paid,2865,3425,2,3
942876,5474768,0062x00000DVkm7AAD,0010K00001igdWwQAI,37,33.0,Medical Expenses,8,2400,15.857,Fortnightly,Loan Paid,51,2211,2,3
5164075,5410634,0062x00000DV1xIAAT,0012x000005S4JMAA0,37,32.0,Vehicle Expenses,10,2050,19.714,Fortnightly,Loan Paid,2803,2758,2,3
5162358,5256230,0062x00000DshcBAAR,0012x000005S4JMAA0,37,31.0,Vehicle Expenses,7,2000,13.857,Fortnightly,Loan Paid,2803,964,2,3
926693,5251753,0062x00000Dsbj7AAB,0010K00001eI5SvQAK,37,34.0,Travel Expenses,8,2050,15.857,Fortnightly,Loan Paid,1444,2078,3,3
904114,5022767,0062x00000DYGcnAAH,0010K00001igdWwQAI,37,32.0,Travel Expenses,8,2050,15.714,Fortnightly,Loan Paid,51,1336,2,3
898330,4963934,0062x00000DXHNBAA5,0012800001SDUJrAAP,37,34.0,Furniture or Appliances,8,2050,15.857,Fortnightly,Loan Paid,1596,927,3,3
5156146,4881304,0062x00000DJIBdAAP,0012x000005S4JMAA0,37,30.0,Vehicle Expenses,5,1500,9.857,Fortnightly,Loan Paid,2803,38,2,3
5150190,4602604,0062x00000D9sFXAAZ,0012x000005S4JMAA0,37,29.0,Furniture or Appliances,7,1500,14.0,Fortnightly,Loan Paid,2803,4167,2,3
849108,4560315,0062x00000D90YVAAZ,0012800001IzG6cAAF,37,36.0,Home Maintenance & Repairs,7,1500,13.714,Fortnightly,Loan Paid,688,3405,3,3
1004366,6130784,0062x00000EMmtxAAD,0010K00001eHeiyQAC,36,35.0,Life Event Expenses,8,2050,15.429,Fortnightly,Loan Paid,758,4230,3,3
5169041,6125132,0062x00000EMiO8AAL,0010K000021FJ4aQAG,36,34.0,Home Maintenance & Repairs,8,2050,15.571,Fortnightly,Loan Paid,409,2140,3,3
5166481,5721328,0062x00000E6EGRAA3,0010K000021FJ4aQAG,36,33.0,Furniture or Appliances,7,2050,13.571,Fortnightly,Loan Paid,409,3169,3,3
5166248,5674432,0062x00000E5go2AAB,0010K00002BRCZNQA5,36,34.0,Child Expenses,8,2050,15.0,Fortnightly,Loan Paid,2179,3119,3,3
982796,5664192,0062x00000E5ZtqAAF,0010K00001g9eOJQAY,36,34.0,Living Expenses,8,2050,16.286,Fortnightly,Loan Paid,1275,407,3,3
981996,5646499,0062x00000E5Lo9AAF,0010K00001doTFnQAM,36,33.0,Vehicle Expenses,11,2050,20.714,Fortnightly,Loan Paid,2276,2750,3,3
946130,5531492,0062x00000E3zYtAAJ,0010K00001eHeiyQAC,36,34.0,Medical Expenses,8,2500,16.143,Fortnightly,Loan Paid,758,1151,3,3
930177,5296973,0062x00000DtDCTAA3,0012800001IYgiYAAT,36,33.0,Travel Expenses,8,2100,16.0,Fortnightly,Loan Paid,900,283,3,3
917725,5156255,0062x00000DrIIrAAN,0010K00001g9eOJQAY,36,33.0,Travel Expenses,8,2000,15.857,Fortnightly,Loan Paid,1275,1064,3,3
911445,5095217,0062x00000DZUPjAAP,0010K00001cQNfLQAW,36,35.0,Living Expenses,8,2050,15.286,Fortnightly,Loan Paid,450,4318,3,3
889794,4881298,0062x00000DJIB9AAP,0010K00001doTFnQAM,36,32.0,Furniture or Appliances,10,2050,20.0,Fortnightly,Loan Paid,2276,4021,2,3
5154092,4773983,0062x00000DHLNGAA5,0012x000003E226AAC,36,31.0,Medical Expenses,8,2050,16.143,Fortnightly,Loan Paid,360,3349,2,3
873751,4746419,0062x00000DGqwHAAT,0010K00001eHeiyQAC,36,33.0,Travel Expenses,8,2050,14.857,Fortnightly,Loan Paid,758,3354,3,3
871346,4728455,0062x00000DGZ75AAH,0010K00001g9eOJQAY,36,32.0,Life Event Expenses,8,2050,15.286,Fortnightly,Loan Paid,1275,2192,2,3
871330,4728340,0062x00000DGZ0TAAX,0012800001IYgiYAAT,36,31.0,Travel Expenses,8,2050,16.143,Fortnightly,Loan Paid,900,1523,2,3
865196,4679781,0062x00000DFebDAAT,0010K00001bYTRxQAO,36,32.0,Life Event Expenses,8,2050,15.286,Fortnightly,Loan Paid,1402,2491,2,3
853677,4599842,0062x00000D9oSNAAZ,0010K00001doTFnQAM,36,31.0,Furniture or Appliances,8,1400,16.143,Fortnightly,Loan Paid,2276,3840,2,3
5148031,4508418,0062x00000D7y6AAAR,0012x000003E226AAC,36,30.0,Medical Expenses,7,2000,14.0,Fortnightly,Loan Paid,360,3654,2,3
835964,4438322,0062x00000D2ISUAA3,0010K00001doTFnQAM,36,30.0,Furniture or Appliances,7,1300,13.714,Fortnightly,Loan Paid,2276,1418,2,3
850594,4571568,0062x00000D9DwBAAV,0010K00001eHeiyQAC,36,32.0,Living Expenses,7,2000,12.714,Fortnightly,Loan Paid,758,3074,2,3
993877,5913328,0062x00000ED1c7AAD,0012800001SDU2YAAX,35,33.0,Life Event Expenses,8,2100,15.857,Fortnightly,Loan Paid,797,955,3,3
979027,5579713,0062x00000E4W9VAAV,0010K00001iKMxNQAW,35,33.0,Travel Expenses,8,2050,15.143,Fortnightly,Loan Paid,1255,493,3,3
946215,5527378,0062x00000E3v5vAAB,0012800001SDUHWAA5,35,33.0,Medical Expenses,8,2050,15.286,Fortnightly,Loan Paid,1625,2809,3,3
937060,5399607,0062x00000DUtQGAA1,0010K00001cODKAQA4,35,33.0,Home Maintenance & Repairs,8,2050,14.857,Fortnightly,Loan Paid,683,2075,3,3
929663,5285550,0062x00000Dt55lAAB,0010K00001fdS9HQAU,35,33.0,Home Maintenance & Repairs,8,2050,16.143,Fortnightly,Loan Paid,1626,1897,3,3
926123,5245041,0062x00000DsVm4AAF,0012800001SDTyxAAH,35,33.0,Home Maintenance & Repairs,8,2050,16.143,Fortnightly,Loan Paid,1954,1749,3,3
911419,5095128,0062x00000DZUHgAAP,0010K00001cQzYyQAK,35,32.0,Vehicle Expenses,3,2000,6.0,Fortnightly,Loan Paid,791,3162,2,3
911463,5095553,0062x00000DZUr4AAH,0012800001SDTrGAAX,35,31.0,Life Event Expenses,7,1800,14.0,Fortnightly,Loan Paid,1184,3802,2,3
894782,4927282,0062x00000DWeLtAAL,0012800001SDU2YAAX,35,32.0,Medical Expenses,8,2500,15.857,Fortnightly,Loan Paid,797,3743,2,3
891408,4896678,0062x00000DW6U3AAL,0012800001LfLRRAA3,35,32.0,Living Expenses,8,2100,15.714,Fortnightly,Loan Paid,2423,3419,2,3
876212,4767015,0062x00000DHCvVAAX,0010K00001iKMxNQAW,35,32.0,Home Maintenance & Repairs,8,2050,16.0,Fortnightly,Loan Paid,1255,2234,2,3
860992,4649220,0062x00000DAs9iAAD,0012800001SDTrGAAX,35,29.0,Other Expenses,7,1800,13.857,Fortnightly,Loan Paid,1184,1666,2,3
857152,4625206,0062x00000DAKj9AAH,0012800001SDTyxAAH,35,32.0,Home Maintenance & Repairs,7,1650,13.571,Fortnightly,Loan Paid,1954,3146,2,3
839990,4472399,0062x00000D7DQBAA3,0010K00001cODKAQA4,35,32.0,Home Maintenance & Repairs,10,2050,19.857,Fortnightly,Loan Paid,683,3371,2,3
848168,4549842,0062x00000D8n0GAAR,0010K00001cQzYyQAK,35,31.0,Home Maintenance & Repairs,6,2050,12.0,Fortnightly,Loan Paid,791,684,2,3
981150,5627432,0062x00000E59LsAAJ,0012800001SDTvIAAX,34,32.0,Vehicle Expenses,8,2050,15.857,Fortnightly,Loan Paid,750,1774,3,3
946511,5533025,0062x00000E41OHAAZ,0012800001ZsI6XAAV,34,31.0,Living Expenses,10,2100,20.143,Fortnightly,Loan Paid,223,1101,2,3
5162470,5267523,0062x00000Dsoh7AAB,0010K000022MekGQAS,34,31.0,Life Event Expenses,7,2000,13.714,Fortnightly,Loan Paid,926,2242,2,3
915509,5130926,0062x00000Da2IzAAJ,0012800001IzG3tAAF,34,32.0,Furniture or Appliances,10,2050,19.143,Fortnightly,Loan Paid,2661,586,3,3
902376,5004339,0062x00000DXyFvAAL,0010K00001eYZemQAG,34,30.0,Living Expenses,10,2050,20.143,Fortnightly,Loan Paid,1051,2847,2,3
5156935,4919501,0062x00000DWVBkAAP,0012x000003CfGZAA0,34,31.0,Medical Expenses,8,2050,14.857,Fortnightly,Loan Paid,2056,1471,2,3
5156199,4882720,0062x00000DJKHTAA5,0010K000022MekGQAS,34,30.0,Life Event Expenses,5,2000,10.0,Fortnightly,Loan Paid,926,2685,2,3
5155159,4826920,0062x00000DIJXQAA5,0010K00002BSw1KQAT,34,32.0,Living Expenses,10,2100,19.857,Fortnightly,Loan Paid,237,2884,3,3
883365,4828546,0062x00000DILX8AAP,0012800001ZsI6XAAV,34,30.0,Living Expenses,10,2100,19.0,Fortnightly,Loan Paid,223,2842,2,3
880572,4803133,0062x00000DHqoKAAT,0012800001ZsI6XAAV,34,29.0,Living Expenses,8,2050,15.571,Fortnightly,Loan Paid,223,1828,2,3
863056,4663887,0062x00000DFN0tAAH,0010K00001jOTZJQA4,34,31.0,Veterinary Expenses,10,2500,20.0,Fortnightly,Loan Paid,2737,1358,2,3
5151000,4636172,0062x00000DAaInAAL,0012x000003CfGZAA0,34,30.0,Home Maintenance & Repairs,7,2000,13.143,Fortnightly,Loan Paid,2056,2515,2,3
5148755,4543193,0062x00000D8elmAAB,0010K00002BSw1KQAT,34,31.0,Medical Expenses,8,2050,16.143,Fortnightly,Loan Paid,237,786,2,3
847840,4547954,0062x00000D8kHJAAZ,0012800001SDTysAAH,34,29.0,Medical Expenses,8,2050,16.286,Fortnightly,Loan Paid,22,3932,2,3
996162,5952355,0062x00000EDaB3AAL,0012800001EiVpWAAV,33,31.0,Vehicle Expenses,8,1500,16.0,Fortnightly,Loan Paid,1230,2292,2,3
989043,5833490,0062x00000E7bPrAAJ,0012800001SDU99AAH,33,31.0,Travel Expenses,8,2050,16.0,Fortnightly,Loan Paid,1603,1577,2,3
5166685,5780425,0062x00000E6w74AAB,0010K00002438TEQAY,33,31.0,Travel Expenses,8,2350,14.857,Fortnightly,Loan Paid,2514,2940,2,3
982042,5647294,0062x00000E5MEgAAN,0010K00001hCaqzQAC,33,31.0,Vehicle Expenses,8,2050,15.714,Fortnightly,Loan Paid,2273,4133,2,3
5165939,5607892,0062x00000E4vS8AAJ,0012x000005SQ99AAG,33,30.0,Travel Expenses,8,2050,16.143,Fortnightly,Loan Paid,589,867,2,3
942523,5476105,0062x00000DVmuRAAT,0010K00001mgB8mQAE,33,31.0,Home Maintenance & Repairs,7,2000,13.857,Fortnightly,Loan Paid,1170,3546,2,3
5162290,5253511,0062x00000DsdtDAAR,0010K00002438TEQAY,33,30.0,Life Event Expenses,7,2000,13.857,Fortnightly,Loan Paid,2514,910,2,3
918952,5167925,0062x00000DrRdQAAV,0012800001SDU1SAAX,33,29.0,Life Event Expenses,10,2050,20.571,Fortnightly,Loan Paid,1095,4399,2,3
907890,5060704,0062x00000DYvErAAL,0012800001SDTrHAAX,33,30.0,Living Expenses,8,2050,16.0,Fortnightly,Loan Paid,768,824,2,3
902867,5009605,0062x00000DY36jAAD,0010K00001mgB8mQAE,33,30.0,Relocation Expenses,7,2000,13.857,Fortnightly,Loan Paid,1170,415,2,3
889365,4879481,0062x00000DJFohAAH,0012800001VpJeZAAV,33,30.0,Vehicle Expenses,8,2050,15.857,Fortnightly,Loan Paid,2113,1060,2,3
888422,4872137,0062x00000DJ6rPAAT,0010K00001cx4ntQAA,33,31.0,Home Maintenance & Repairs,8,2050,15.0,Fortnightly,Loan Paid,990,1250,2,3
5152763,4725404,0062x00000DGUctAAH,0010K00002438TEQAY,33,29.0,Vehicle Expenses,8,2050,15.286,Fortnightly,Loan Paid,2514,3784,2,3
860893,4648869,0062x00000DArcAAAT,0012800001EiVpWAAV,33,30.0,Vehicle Expenses,8,2050,15.0,Fortnightly,Loan Paid,1230,3287,2,3
851408,4580130,0062x00000D9O4QAAV,0010K00001hCaqzQAC,33,29.0,Vehicle Expenses,8,2050,15.571,Fortnightly,Loan Paid,2273,676,2,3
832344,4406872,0062x00000D1igrAAB,0012800001SDU99AAH,33,28.0,Travel Expenses,8,2200,16.0,Fortnightly,Loan Paid,1603,4144,2,3
848012,4549167,0062x00000D8m0AAAR,0010K00001mgB8mQAE,33,29.0,Relocation Expenses,7,2000,14.0,Fortnightly,Loan Paid,1170,909,2,3
997288,5968808,0062x00000EDrMxAAL,0010K00001hDTUkQAO,32,30.0,Medical Expenses,8,2050,15.0,Fortnightly,Loan Paid,2633,487,2,3
5167542,5918576,0062x00000ED5GeAAL,0010K000022k7mmQAA,32,30.0,Travel Expenses,8,2050,14.714,Fortnightly,Loan Paid,845,3876,2,3
983129,5675716,0062x00000E5h0yAAB,0010K00001oAWG5QAO,32,31.0,Travel Expenses,8,2050,16.286,Fortnightly,Loan Paid,1385,635,3,3
5165940,5607371,0062x00000E4uzlAAB,0012x000003CefdAAC,32,30.0,Life Event Expenses,10,2050,20.143,Fortnightly,Loan Paid,596,2719,2,3
5165844,5580545,0062x00000E4X1XAAV,0010K00002BRrRJQA1,32,30.0,Furniture or Appliances,8,2050,15.571,Fortnightly,Loan Paid,2150,842,2,3
936714,5391202,0062x00000DUowRAAT,0010K00001hDTStQAO,32,29.0,Vehicle Expenses,9,2050,18.143,Fortnightly,Loan Paid,1586,165,2,3
931833,5322778,0062x00000DtXK2AAN,0012800001Sntu9AAB,32,27.0,Life Event Expenses,7,2000,14.0,Fortnightly,Loan Paid,1491,4113,2,3
5160672,5148309,0062x00000Dr8diAAB,0010K000023NUuTQAW,32,29.0,Home Maintenance & Repairs,7,1500,14.0,Fortnightly,Loan Paid,588,1423,2,3
911504,5095674,0062x00000DZUyGAAX,0010K00001zHpvLQAS,32,27.0,Other Expenses,10,2050,20.143,Fortnightly,Loan Paid,743,2632,2,3
912322,5102998,0062x00000DZczzAAD,0010K00001hDTUkQAO,32,29.0,Living Expenses,3,2000,6.143,Fortnightly,Loan Paid,2633,1972,2,3
907507,5055121,0062x00000DYpRnAAL,0012800001YGdcWAAT,32,29.0,Medical Expenses,10,2050,19.0,Fortnightly,Loan Paid,2059,3448,2,3
906876,5052639,0062x00000DYmAKAA1,0010K00001qioBXQAY,32,29.0,Vehicle Expenses,8,2050,16.0,Fortnightly,Loan Paid,2832,4047,2,3
5157001,4923773,0062x00000DWZ5YAAX,0010K000022k7mmQAA,32,29.0,Vehicle Expenses,8,2050,14.857,Fortnightly,Loan Paid,845,4012,2,3
5154578,4792588,0062x00000DHiRDAA1,0010K00002BRrRJQA1,32,29.0,Travel Expenses,7,2000,14.0,Fortnightly,Loan Paid,2150,919,2,3
5154024,4768884,0062x00000DHFDEAA5,0010K00002ARj74QAD,32,28.0,Home Maintenance & Repairs,10,2500,19.286,Fortnightly,Loan Paid,265,1944,2,3
870941,4725699,0062x00000DGV4sAAH,0012800001Sntu9AAB,32,26.0,Living Expenses,8,2050,16.429,Fortnightly,Loan Paid,1491,1564,2,3
867198,4695792,0062x00000DFxnzAAD,0012800001Eh8vVAAR,32,29.0,Home Maintenance & Repairs,8,2050,16.0,Fortnightly,Loan Paid,2159,21,2,3
860269,4645931,0062x00000DAnJ5AAL,0010K00001hDTUkQAO,32,28.0,Medical Expenses,8,2050,16.143,Fortnightly,Loan Paid,2633,1272,2,3
861040,4649529,0062x00000DAsb0AAD,0012800001Sntu9AAB,32,25.0,Life Event Expenses,7,2000,14.143,Fortnightly,Loan Paid,1491,2045,1,3
852809,4592951,0062x00000D9ewNAAR,0010K00001viSZAQA2,32,26.0,Living Expenses,11,2050,22.143,Fortnightly,Loan Paid,2043,141,2,3
5147037,4456443,0062x00000D6r8RAAR,0010K000022k7mmQAA,32,28.0,Travel Expenses,5,2000,9.143,Fortnightly,Loan Paid,845,3370,2,3
5149396,4571216,0062x00000D9DU2AAN,0010K000020HuOkQAK,32,30.0,Vehicle Expenses,8,2050,15.714,Fortnightly,Loan Paid,720,1130,2,3
5172984,6758703,0062x00000Eykj2AAB,0010K000022Oyq9QAC,31,29.0,Living Expenses,8,2050,15.143,Fortnightly,Loan Paid,2167,1668,2,3
1036707,6755862,0062x00000EyhUOAAZ,0010K00001bZdUZQA0,31,29.0,Vehicle Expenses,8,2050,14.857,Fortnightly,Loan Paid,1036,3729,2,3
1003128,6104028,0062x00000EMQVWAA5,0010K00001bZdUZQA0,31,28.0,Vehicle Expenses,8,2050,15.857,Fortnightly,Loan Paid,1036,483,2,3
1001236,6061033,0062x00000ELn0HAAT,0012800001NDgzdAAD,31,30.0,Vehicle Expenses,8,2050,16.571,Fortnightly,Loan Paid,1778,2803,2,3
5167935,5967656,0062x00000EDpprAAD,0010K00002ARcV1QAL,31,28.0,Medical Expenses,8,2050,15.857,Fortnightly,Loan Paid,763,3238,2,3
5167323,5900375,0062x00000ECnWZAA1,0010K000021XJduQAG,31,29.0,Home Maintenance & Repairs,8,2050,16.0,Fortnightly,Loan Paid,2166,2062,2,3
990507,5856835,0062x00000EC9gtAAD,0012800001I3JujAAF,31,28.0,Home Maintenance & Repairs,8,2050,16.0,Fortnightly,Loan Paid,598,2297,2,3
988904,5826224,0062x00000E7WX6AAN,0012800001SDTzuAAH,31,29.0,Travel Expenses,8,2050,15.286,Fortnightly,Loan Paid,1775,3969,2,3
986584,5767921,0062x00000E6koRAAR,0012800001NDgzdAAD,31,29.0,Vehicle Expenses,8,2050,15.143,Fortnightly,Loan Paid,1778,1798,2,3
986565,5767218,0062x00000E6ko4AAB,0010K00001jOB6cQAG,31,29.0,Travel Expenses,8,2050,15.143,Fortnightly,Loan Paid,1370,2254,2,3
5165927,5605834,0062x00000E4tRlAAJ,0012x000003CbUuAAK,31,29.0,Other Expenses,8,2050,15.143,Fortnightly,Loan Paid,396,3651,2,3
5165769,5568909,0062x00000E4PbpAAF,0010K000022Oyq9QAC,31,27.0,Relocation Expenses,8,2050,16.0,Fortnightly,Loan Paid,2167,2999,2,3
935391,5377551,0062x00000DUdPrAAL,0012800001SDTIZAA5,31,27.0,Veterinary Expenses,8,2050,16.0,Fortnightly,Loan Paid,693,4259,2,3
930502,5299755,0062x00000DtGlzAAF,0012800001IzG8kAAF,31,27.0,Other Expenses,7,2000,13.143,Fortnightly,Loan Paid,2274,1489,2,3
925023,5231082,0062x00000DsIfPAAV,0012800001WbzA6AAJ,31,29.0,Medical Expenses,8,2050,16.143,Fortnightly,Loan Paid,410,4252,2,3
923809,5218495,0062x00000Ds4DPAAZ,0012800001OAPYBAA5,31,26.0,Medical Expenses,8,2050,15.429,Fortnightly,Loan Paid,534,561,2,3
920930,5189744,0062x00000DrkL9AAJ,0012800001SDTJKAA5,31,29.0,Vehicle Expenses,8,2500,16.0,Fortnightly,Loan Paid,2398,529,2,3
5161255,5177363,0062x00000DrZrZAAV,0012x000003CLCdAAO,31,29.0,Vehicle Expenses,7,2000,13.429,Fortnightly,Loan Paid,2025,774,2,3
919075,5171257,0062x00000DrUH0AAN,0012800001NDgzdAAD,31,28.0,Travel Expenses,8,2050,15.571,Fortnightly,Loan Paid,1778,1659,2,3
919058,5171066,0062x00000DrUBYAA3,0012800001IzG8QAAV,31,29.0,Home Maintenance & Repairs,8,2500,15.571,Fortnightly,Loan Paid,1760,3507,2,3
5160790,5154502,0062x00000DrFbDAAV,0010K00001ypALqQAM,31,29.0,Travel Expenses,8,2050,16.0,Fortnightly,Loan Paid,170,156,2,3
915697,5139534,0062x00000Dqy5VAAR,0012800001SDUJkAAP,31,28.0,Travel Expenses,8,2050,16.0,Fortnightly,Loan Paid,1964,977,2,3
5159886,5107601,0062x00000DZgilAAD,0010K00002ARcV1QAL,31,27.0,Medical Expenses,7,1500,12.857,Fortnightly,Loan Paid,763,260,2,3
906783,5047514,0062x00000DYhp8AAD,0010K00001zW8qsQAC,31,29.0,Furniture or Appliances,10,2100,20.0,Fortnightly,Loan Paid,1806,3426,2,3
5156997,4923545,0062x00000DWZL6AAP,0010K000021XJduQAG,31,28.0,Travel Expenses,8,2050,15.857,Fortnightly,Loan Paid,2166,2577,2,3
892459,4906184,0062x00000DWGDDAA5,0012800001TSysQAAT,31,28.0,Medical Expenses,10,2050,19.143,Fortnightly,Loan Paid,1053,1182,2,3
890432,4887444,0062x00000DVyc3AAD,0012800001I3JujAAF,31,27.0,Vehicle Expenses,8,2050,15.857,Fortnightly,Loan Paid,598,2911,2,3
