Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,Applicant Age,userId,loanId,count,LoanIdFormat
889794.0,4881298.0,0062x00000DJIB9AAP,0010K00001doTFnQAM,36.0,32.0,Furniture or Appliances,10.0,2050.0,20.0,Fortnightly,Loan Paid,56.0,2286,475,2.0,2
5155159.0,4826920.0,0062x00000DIJXQAA5,0010K00002BSw1KQAT,34.0,32.0,Living Expenses,10.0,2100.0,19.857,Fortnightly,Loan Paid,55.0,483,2266,3.0,2
876212.0,4767015.0,0062x00000DHCvVAAX,0010K00001iKMxNQAW,35.0,32.0,Home Maintenance & Repairs,8.0,2050.0,16.0,Fortnightly,Loan Paid,34.0,2349,4865,2.0,2
871346.0,4728455.0,0062x00000DGZ75AAH,0010K00001g9eOJQAY,36.0,32.0,Life Event Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,44.0,5224,4001,2.0,2
865196.0,4679781.0,0062x00000DFebDAAT,0010K00001bYTRxQAO,36.0,32.0,Life Event Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,32.0,5050,365,2.0,2
857152.0,4625206.0,0062x00000DAKj9AAH,0012800001SDTyxAAH,35.0,32.0,Home Maintenance & Repairs,7.0,1650.0,13.571,Fortnightly,Loan Paid,45.0,3794,1370,2.0,2
853677.0,4599842.0,0062x00000D9oSNAAZ,0010K00001doTFnQAM,36.0,31.0,Furniture or Appliances,8.0,1400.0,16.143,Fortnightly,Loan Paid,56.0,2286,5768,2.0,2
996162.0,5952355.0,0062x00000EDaB3AAL,0012800001EiVpWAAV,33.0,31.0,Vehicle Expenses,8.0,1500.0,16.0,Fortnightly,Loan Paid,51.0,5958,2917,2.0,2
989043.0,5833490.0,0062x00000E7bPrAAJ,0012800001SDU99AAH,33.0,31.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,29.0,4471,1287,2.0,2
5166685.0,5780425.0,0062x00000E6w74AAB,0010K00002438TEQAY,33.0,31.0,Travel Expenses,8.0,2350.0,14.857,Fortnightly,Loan Paid,50.0,2742,6574,2.0,2
983129.0,5675716.0,0062x00000E5h0yAAB,0010K00001oAWG5QAO,32.0,31.0,Travel Expenses,8.0,2050.0,16.286,Fortnightly,Loan Paid,49.0,4585,5,3.0,2
982042.0,5647294.0,0062x00000E5MEgAAN,0010K00001hCaqzQAC,34.0,31.0,Vehicle Expenses,8.0,2050.0,15.714,Fortnightly,Loan Paid,66.0,2058,5704,2.0,2
946511.0,5533025.0,0062x00000E41OHAAZ,0012800001ZsI6XAAV,34.0,31.0,Living Expenses,10.0,2100.0,20.143,Fortnightly,Loan Paid,52.0,683,8312,2.0,2
942523.0,5476105.0,0062x00000DVmuRAAT,0010K00001mgB8mQAE,33.0,31.0,Home Maintenance & Repairs,7.0,2000.0,13.857,Fortnightly,Loan Paid,32.0,2028,3079,2.0,2
5162470.0,5267523.0,0062x00000Dsoh7AAB,0010K000022MekGQAS,34.0,31.0,Life Event Expenses,7.0,2000.0,13.714,Fortnightly,Loan Paid,34.0,5243,9406,2.0,2
5162358.0,5256230.0,0062x00000DshcBAAR,0012x000005S4JMAA0,38.0,31.0,Vehicle Expenses,7.0,2000.0,13.857,Fortnightly,Loan Paid,37.0,4366,6787,2.0,2
911463.0,5095553.0,0062x00000DZUr4AAH,0012800001SDTrGAAX,35.0,31.0,Life Event Expenses,7.0,1800.0,14.0,Fortnightly,Loan Paid,41.0,2936,9351,2.0,2
5156935.0,4919501.0,0062x00000DWVBkAAP,0012x000003CfGZAA0,35.0,31.0,Medical Expenses,8.0,2050.0,14.857,Fortnightly,Loan Paid,32.0,1159,4600,2.0,2
888422.0,4872137.0,0062x00000DJ6rPAAT,0010K00001cx4ntQAA,33.0,31.0,Home Maintenance & Repairs,8.0,2050.0,15.0,Fortnightly,Loan Paid,41.0,3295,9408,2.0,2
5154092.0,4773983.0,0062x00000DHLNGAA5,0012x000003E226AAC,36.0,31.0,Medical Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,51.0,5035,7640,2.0,2
871330.0,4728340.0,0062x00000DGZ0TAAX,0012800001IYgiYAAT,36.0,31.0,Travel Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,44.0,1956,6070,2.0,2
863056.0,4663887.0,0062x00000DFN0tAAH,0010K00001jOTZJQA4,34.0,31.0,Veterinary Expenses,10.0,2500.0,20.0,Fortnightly,Loan Paid,44.0,276,5423,2.0,2
1001236.0,6061033.0,0062x00000ELn0HAAT,0012800001NDgzdAAD,31.0,30.0,Vehicle Expenses,8.0,2050.0,16.571,Fortnightly,Loan Paid,37.0,727,4024,2.0,2
997288.0,5968808.0,0062x00000EDrMxAAL,0010K00001hDTUkQAO,32.0,30.0,Medical Expenses,8.0,2050.0,15.0,Fortnightly,Loan Paid,50.0,5079,9230,2.0,2
5167542.0,5918576.0,0062x00000ED5GeAAL,0010K000022k7mmQAA,32.0,30.0,Travel Expenses,8.0,2050.0,14.714,Fortnightly,Loan Paid,47.0,5865,7408,2.0,2
5165940.0,5607371.0,0062x00000E4uzlAAB,0012x000003CefdAAC,32.0,30.0,Life Event Expenses,10.0,2050.0,20.143,Fortnightly,Loan Paid,43.0,4532,7288,2.0,2
5165939.0,5607892.0,0062x00000E4vS8AAJ,0012x000005SQ99AAG,33.0,30.0,Travel Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,51.0,6867,5919,2.0,2
5165844.0,5580545.0,0062x00000E4X1XAAV,0010K00002BRrRJQA1,32.0,30.0,Furniture or Appliances,8.0,2050.0,15.571,Fortnightly,Loan Paid,48.0,5827,50,2.0,2
5162290.0,5253511.0,0062x00000DsdtDAAR,0010K00002438TEQAY,33.0,30.0,Life Event Expenses,7.0,2000.0,13.857,Fortnightly,Loan Paid,50.0,2742,9068,2.0,2
907890.0,5060704.0,0062x00000DYvErAAL,0012800001SDTrHAAX,33.0,30.0,Living Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,37.0,3779,1702,2.0,2
902867.0,5009605.0,0062x00000DY36jAAD,0010K00001mgB8mQAE,33.0,30.0,Relocation Expenses,7.0,2000.0,13.857,Fortnightly,Loan Paid,32.0,2028,8847,2.0,2
902376.0,5004339.0,0062x00000DXyFvAAL,0010K00001eYZemQAG,34.0,30.0,Living Expenses,10.0,2050.0,20.143,Fortnightly,Loan Paid,42.0,2231,582,2.0,2
5156146.0,4881304.0,0062x00000DJIBdAAP,0012x000005S4JMAA0,38.0,30.0,Vehicle Expenses,5.0,1500.0,9.857,Fortnightly,Loan Paid,37.0,4366,6853,2.0,2
5156199.0,4882720.0,0062x00000DJKHTAA5,0010K000022MekGQAS,34.0,30.0,Life Event Expenses,5.0,2000.0,10.0,Fortnightly,Loan Paid,34.0,5243,4339,2.0,2
889365.0,4879481.0,0062x00000DJFohAAH,0012800001VpJeZAAV,33.0,30.0,Vehicle Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,39.0,1246,5003,2.0,2
883365.0,4828546.0,0062x00000DILX8AAP,0012800001ZsI6XAAV,34.0,30.0,Living Expenses,10.0,2100.0,19.0,Fortnightly,Loan Paid,52.0,683,977,2.0,2
860893.0,4648869.0,0062x00000DArcAAAT,0012800001EiVpWAAV,33.0,30.0,Vehicle Expenses,8.0,2050.0,15.0,Fortnightly,Loan Paid,51.0,5958,5618,2.0,2
5151000.0,4636172.0,0062x00000DAaInAAL,0012x000003CfGZAA0,35.0,30.0,Home Maintenance & Repairs,7.0,2000.0,13.143,Fortnightly,Loan Paid,32.0,1159,6152,2.0,2
5150190.0,4602604.0,0062x00000D9sFXAAZ,0012x000005S4JMAA0,38.0,29.0,Furniture or Appliances,7.0,1500.0,14.0,Fortnightly,Loan Paid,37.0,4366,1028,2.0,2
1002725.0,6095193.0,0062x00000EMJPeAAP,0010K00001eJlS0QAK,32.0,29.0,Life Event Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,59.0,2508,7050,2.0,2
1001992.0,6082571.0,0062x00000EM7dHAAT,0012800001SDUJkAAP,31.0,29.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,48.0,6787,9261,2.0,2
5167323.0,5900375.0,0062x00000ECnWZAA1,0010K000021XJduQAG,32.0,29.0,Home Maintenance & Repairs,8.0,2050.0,16.0,Fortnightly,Loan Paid,48.0,3351,1536,2.0,2
988904.0,5826224.0,0062x00000E7WX6AAN,0012800001SDTzuAAH,31.0,29.0,Travel Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,59.0,3165,9750,2.0,2
986584.0,5767921.0,0062x00000E6koRAAR,0012800001NDgzdAAD,31.0,29.0,Vehicle Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,37.0,727,285,2.0,2
986565.0,5767218.0,0062x00000E6ko4AAB,0010K00001jOB6cQAG,32.0,29.0,Travel Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,57.0,1449,9208,2.0,2
5165927.0,5605834.0,0062x00000E4tRlAAJ,0012x000003CbUuAAK,31.0,29.0,Other Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,57.0,5999,5593,2.0,2
935812.0,5380382.0,0062x00000DUgM6AAL,0012800001WDcVMAA1,30.0,29.0,Furniture or Appliances,8.0,2050.0,16.143,Fortnightly,Loan Paid,55.0,1286,4150,2.0,2
936714.0,5391202.0,0062x00000DUowRAAT,0010K00001hDTStQAO,32.0,29.0,Vehicle Expenses,9.0,2050.0,18.143,Fortnightly,Loan Paid,50.0,3099,959,2.0,2
925023.0,5231082.0,0062x00000DsIfPAAV,0012800001WbzA6AAJ,31.0,29.0,Medical Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,36.0,539,6822,2.0,2
920930.0,5189744.0,0062x00000DrkL9AAJ,0012800001SDTJKAA5,31.0,29.0,Vehicle Expenses,8.0,2500.0,16.0,Fortnightly,Loan Paid,46.0,5176,3822,2.0,2
5161255.0,5177363.0,0062x00000DrZrZAAV,0012x000003CLCdAAO,31.0,29.0,Vehicle Expenses,7.0,2000.0,13.429,Fortnightly,Loan Paid,39.0,5298,8422,2.0,2
918952.0,5167925.0,0062x00000DrRdQAAV,0012800001SDU1SAAX,34.0,29.0,Life Event Expenses,10.0,2050.0,20.571,Fortnightly,Loan Paid,53.0,107,2550,2.0,2
919058.0,5171066.0,0062x00000DrUBYAA3,0012800001IzG8QAAV,31.0,29.0,Home Maintenance & Repairs,8.0,2500.0,15.571,Fortnightly,Loan Paid,58.0,4022,298,2.0,2
5160790.0,5154502.0,0062x00000DrFbDAAV,0010K00001ypALqQAM,31.0,29.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,56.0,3239,7858,2.0,2
5160672.0,5148309.0,0062x00000Dr8diAAB,0010K000023NUuTQAW,32.0,29.0,Home Maintenance & Repairs,7.0,1500.0,14.0,Fortnightly,Loan Paid,37.0,4395,4538,2.0,2
912322.0,5102998.0,0062x00000DZczzAAD,0010K00001hDTUkQAO,32.0,29.0,Living Expenses,3.0,2000.0,6.143,Fortnightly,Loan Paid,50.0,5079,17,2.0,2
907507.0,5055121.0,0062x00000DYpRnAAL,0012800001YGdcWAAT,33.0,29.0,Medical Expenses,10.0,2050.0,19.0,Fortnightly,Loan Paid,48.0,4519,5319,2.0,2
906783.0,5047514.0,0062x00000DYhp8AAD,0010K00001zW8qsQAC,31.0,29.0,Furniture or Appliances,10.0,2100.0,20.0,Fortnightly,Loan Paid,49.0,4775,1381,2.0,2
906876.0,5052639.0,0062x00000DYmAKAA1,0010K00001qioBXQAY,32.0,29.0,Vehicle Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,30.0,613,6743,2.0,2
5157001.0,4923773.0,0062x00000DWZ5YAAX,0010K000022k7mmQAA,32.0,29.0,Vehicle Expenses,8.0,2050.0,14.857,Fortnightly,Loan Paid,47.0,5865,1571,2.0,2
890059.0,4883117.0,0062x00000DJKuzAAH,0012800001SDUAnAAP,31.0,29.0,Travel Expenses,3.0,1800.0,5.857,Fortnightly,Loan Paid,50.0,6866,8723,2.0,2
880572.0,4803133.0,0062x00000DHqoKAAT,0012800001ZsI6XAAV,34.0,29.0,Living Expenses,8.0,2050.0,15.571,Fortnightly,Loan Paid,52.0,683,5559,2.0,2
5154578.0,4792588.0,0062x00000DHiRDAA1,0010K00002BRrRJQA1,32.0,29.0,Travel Expenses,7.0,2000.0,14.0,Fortnightly,Loan Paid,48.0,5827,1379,2.0,2
872502.0,4738849.0,0062x00000DGjpdAAD,0012800001SDTGyAAP,31.0,29.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,38.0,2239,5112,2.0,2
5152763.0,4725404.0,0062x00000DGUctAAH,0010K00002438TEQAY,33.0,29.0,Vehicle Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,50.0,2742,3309,2.0,2
5152453.0,4712290.0,0062x00000DGGCmAAP,0010K0000241vmeQAA,31.0,29.0,Travel Expenses,7.0,1500.0,13.714,Fortnightly,Loan Paid,44.0,3423,7102,2.0,2
867198.0,4695792.0,0062x00000DFxnzAAD,0012800001Eh8vVAAR,33.0,29.0,Home Maintenance & Repairs,8.0,2050.0,16.0,Fortnightly,Loan Paid,61.0,1719,4491,2.0,2
860992.0,4649220.0,0062x00000DAs9iAAD,0012800001SDTrGAAX,35.0,29.0,Other Expenses,7.0,1800.0,13.857,Fortnightly,Loan Paid,41.0,2936,7006,2.0,2
1003128.0,6104028.0,0062x00000EMQVWAA5,0010K00001bZdUZQA0,31.0,28.0,Vehicle Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,41.0,2216,696,2.0,2
5167935.0,5967656.0,0062x00000EDpprAAD,0010K00002ARcV1QAL,31.0,28.0,Medical Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,64.0,6130,9571,2.0,2
996218.0,5954842.0,0062x00000EDbtWAAT,0012800001LhEj1AAF,30.0,28.0,Relocation Expenses,8.0,2050.0,14.857,Fortnightly,Loan Paid,32.0,3010,4792,2.0,2
993667.0,5911558.0,0062x00000ECzPQAA1,0012800001Z3sQiAAJ,30.0,28.0,Travel Expenses,10.0,2050.0,18.857,Fortnightly,Loan Paid,35.0,2162,7185,2.0,2
990507.0,5856835.0,0062x00000EC9gtAAD,0012800001I3JujAAF,31.0,28.0,Home Maintenance & Repairs,8.0,2050.0,16.0,Fortnightly,Loan Paid,38.0,3629,6323,2.0,2
5166869.0,5835879.0,0062x00000E7erYAAR,0010K0000240mJZQAY,30.0,28.0,Vehicle Expenses,10.0,2050.0,19.0,Fortnightly,Loan Paid,83.0,3730,2863,2.0,2
987986.0,5802444.0,0062x00000E7Bt8AAF,0012800001SDTGkAAP,29.0,28.0,Medical Expenses,8.0,2050.0,14.714,Fortnightly,Loan Paid,38.0,4561,7352,2.0,2
981614.0,5630985.0,0062x00000E5DOGAA3,0010K00001jLj0MQAS,30.0,28.0,Travel Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,31.0,2412,319,2.0,2
981340.0,5629624.0,0062x00000E5BiLAAV,0012800001SDTvUAAX,30.0,28.0,Home Maintenance & Repairs,8.0,2050.0,15.857,Fortnightly,Loan Paid,50.0,3655,5592,2.0,2
5165584.0,5545594.0,0062x00000E4BLlAAN,0012x000002agH3AAI,29.0,28.0,Travel Expenses,10.0,2050.0,19.0,Fortnightly,Loan Paid,34.0,3024,7702,2.0,2
947111.0,5543648.0,0062x00000E49RdAAJ,0010K00001rk340QAA,31.0,28.0,Living Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,33.0,5048,9375,2.0,2
933295.0,5338102.0,0062x00000DthmCAAR,0012800001SDTs6AAH,30.0,28.0,Other Expenses,8.0,2050.0,15.714,Fortnightly,Loan Paid,32.0,6869,3431,2.0,2
928615.0,5269180.0,0062x00000Dsq1VAAR,0012800001NDgzeAAD,30.0,28.0,Travel Expenses,8.0,2500.0,16.571,Fortnightly,Loan Paid,50.0,325,8548,2.0,2
919075.0,5171257.0,0062x00000DrUH0AAN,0012800001NDgzdAAD,31.0,28.0,Travel Expenses,8.0,2050.0,15.571,Fortnightly,Loan Paid,37.0,727,3336,2.0,2
918937.0,5166932.0,0062x00000DrQniAAF,0010K00001rIKCCQA4,30.0,28.0,Vehicle Expenses,8.0,2050.0,15.571,Fortnightly,Loan Paid,30.0,6562,5791,2.0,2
915697.0,5139534.0,0062x00000Dqy5VAAR,0012800001SDUJkAAP,31.0,28.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,48.0,6787,7905,2.0,2
902797.0,5009382.0,0062x00000DY2mZAAT,0012800001NDh3sAAD,30.0,28.0,Vehicle Expenses,8.0,2050.0,15.0,Fortnightly,Loan Paid,69.0,2099,4622,2.0,2
5158363.0,5001018.0,0062x00000DXtMoAAL,0012x000002aMawAAE,30.0,28.0,Travel Expenses,4.0,2000.0,8.0,Fortnightly,Loan Paid,31.0,5158,9319,2.0,2
5156997.0,4923545.0,0062x00000DWZL6AAP,0010K000021XJduQAG,32.0,28.0,Travel Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,48.0,3351,1358,2.0,2
894456.0,4925171.0,0062x00000DWbJ6AAL,0012800001I3WeOAAV,31.0,28.0,Vehicle Expenses,10.0,2050.0,19.857,Fortnightly,Loan Paid,51.0,1096,5256,2.0,2
892459.0,4906184.0,0062x00000DWGDDAA5,0012800001TSysQAAT,31.0,28.0,Medical Expenses,10.0,2050.0,19.143,Fortnightly,Loan Paid,46.0,370,2476,2.0,2
5154024.0,4768884.0,0062x00000DHFDEAA5,0010K00002ARj74QAD,33.0,28.0,Home Maintenance & Repairs,10.0,2500.0,19.286,Fortnightly,Loan Paid,41.0,3738,8282,2.0,2
5153340.0,4740243.0,0062x00000DGl8RAAT,0012x000003DoJRAA0,30.0,28.0,Child Expenses,10.0,2050.0,19.143,Fortnightly,Loan Paid,52.0,4958,9513,2.0,2
863600.0,4669171.0,0062x00000DFS68AAH,0012800001SDTJKAA5,31.0,28.0,Vehicle Expenses,7.0,2100.0,13.571,Fortnightly,Loan Paid,46.0,5176,8482,2.0,2
860269.0,4645931.0,0062x00000DAnJ5AAL,0010K00001hDTUkQAO,32.0,28.0,Medical Expenses,8.0,2050.0,16.143,Fortnightly,Loan Paid,50.0,5079,2166,2.0,2
5151207.0,4647256.0,0062x00000DApE8AAL,0010K000022jOCAQA2,30.0,28.0,Home Maintenance & Repairs,7.0,2000.0,14.0,Fortnightly,Loan Paid,73.0,2586,1013,2.0,2
5150084.0,4600102.0,0062x00000D9okWAAR,0010K00001ypALqQAM,31.0,28.0,Travel Expenses,7.0,2050.0,14.0,Fortnightly,Loan Paid,56.0,3239,3532,2.0,2
852885.0,4593593.0,0062x00000D9fo0AAB,0012800001SDUJkAAP,31.0,27.0,Travel Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,48.0,6787,5730,2.0,2
1009861.0,6240527.0,0062x00000EOD1bAAH,0010K000023P8iUQAS,29.0,27.0,Furniture or Appliances,8.0,2050.0,16.0,Fortnightly,Loan Paid,37.0,6623,1692,2.0,2
1007159.0,6182540.0,0062x00000ENYyJAAX,0012800001I3w2jAAB,29.0,27.0,Living Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,30.0,2746,1207,2.0,2
5168776.0,6095414.0,0062x00000EMJezAAH,0010K000029JZL8QAO,30.0,27.0,Medical Expenses,8.0,2050.0,15.286,Fortnightly,Loan Paid,54.0,5500,5026,2.0,2
1000628.0,6047767.0,0062x00000ELcDxAAL,0010K00001sE1BvQAK,30.0,27.0,Vehicle Expenses,8.0,2050.0,15.714,Fortnightly,Loan Paid,34.0,1401,4944,2.0,2
995702.0,5947862.0,0062x00000EDUdvAAH,0010K00001dOlc2QAC,29.0,27.0,Medical Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,55.0,623,9273,2.0,2
994076.0,5918759.0,0062x00000ED5PlAAL,0012800001b1NIZAA2,30.0,27.0,Travel Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,51.0,5927,2063,2.0,2
992794.0,5898634.0,0062x00000EClRIAA1,0010K00001wFYSfQAO,28.0,27.0,Home Maintenance & Repairs,8.0,2050.0,15.0,Fortnightly,Loan Paid,51.0,796,7356,2.0,2
5167251.0,5891453.0,0062x00000ECeYKAA1,0010K000026MZ1jQAG,29.0,27.0,Furniture or Appliances,8.0,2050.0,15.0,Fortnightly,Loan Paid,63.0,4000,7710,2.0,2
991659.0,5875680.0,0062x00000ECP3mAAH,0012800001WYzr0AAD,28.0,27.0,Home Maintenance & Repairs,8.0,2050.0,16.571,Fortnightly,Loan Paid,49.0,5445,3655,2.0,2
989227.0,5835051.0,0062x00000E7dbkAAB,0012800001WKAmtAAH,29.0,27.0,Travel Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,46.0,458,1946,2.0,2
981054.0,5626530.0,0062x00000E58L3AAJ,0012800001IzG86AAF,29.0,27.0,Vehicle Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,58.0,1440,8961,2.0,2
5165769.0,5568909.0,0062x00000E4PbpAAF,0010K000022Oyq9QAC,32.0,27.0,Relocation Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,35.0,4128,3924,2.0,2
5165708.0,5561413.0,0062x00000E4M4kAAF,0010K000023PmXlQAK,30.0,27.0,Life Event Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,57.0,1901,1353,2.0,2
935391.0,5377551.0,0062x00000DUdPrAAL,0012800001SDTIZAA5,31.0,27.0,Veterinary Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,35.0,3950,3312,2.0,2
931833.0,5322778.0,0062x00000DtXK2AAN,0012800001Sntu9AAB,32.0,27.0,Life Event Expenses,7.0,2000.0,14.0,Fortnightly,Loan Paid,55.0,1469,1495,2.0,2
930502.0,5299755.0,0062x00000DtGlzAAF,0012800001IzG8kAAF,31.0,27.0,Other Expenses,7.0,2000.0,13.143,Fortnightly,Loan Paid,44.0,4282,4295,2.0,2
928468.0,5268252.0,0062x00000DspFlAAJ,0012800001VoX50AAF,30.0,27.0,Medical Expenses,8.0,2050.0,15.571,Fortnightly,Loan Paid,44.0,2487,3055,2.0,2
926451.0,5246640.0,0062x00000DsY1HAAV,0010K000020IlIIQA0,29.0,27.0,Veterinary Expenses,10.0,2050.0,20.143,Fortnightly,Loan Paid,45.0,5763,9789,2.0,2
919143.0,5171752.0,0062x00000DrVEhAAN,0012800001IzGAOAA3,31.0,27.0,Travel Expenses,8.0,2450.0,14.714,Fortnightly,Loan Paid,49.0,2953,6987,2.0,2
5160456.0,5138891.0,0062x00000DqxCsAAJ,0010K0000282rlZQAQ,31.0,27.0,Travel Expenses,7.0,1500.0,14.143,Fortnightly,Loan Paid,37.0,6901,5373,2.0,2
914296.0,5122762.0,0062x00000DZtUWAA1,0010K00001sE1BvQAK,30.0,27.0,Veterinary Expenses,8.0,2050.0,15.571,Fortnightly,Loan Paid,34.0,1401,3307,2.0,2
5159886.0,5107601.0,0062x00000DZgilAAD,0010K00002ARcV1QAL,31.0,27.0,Medical Expenses,7.0,1500.0,12.857,Fortnightly,Loan Paid,64.0,6130,850,2.0,2
911504.0,5095674.0,0062x00000DZUyGAAX,0010K00001zHpvLQAS,32.0,27.0,Other Expenses,10.0,2050.0,20.143,Fortnightly,Loan Paid,27.0,6046,137,2.0,2
904118.0,5022858.0,0062x00000DYH5dAAH,0012800001SDU7nAAH,29.0,27.0,Home Maintenance & Repairs,8.0,2050.0,15.714,Fortnightly,Loan Paid,40.0,1942,7477,2.0,2
903575.0,5015388.0,0062x00000DY9GTAA1,0012800001SDUHqAAP,29.0,27.0,Vehicle Expenses,10.0,2050.0,20.0,Fortnightly,Loan Paid,57.0,2263,8742,2.0,2
5158489.0,5008532.0,0062x00000DY1WaAAL,0010K0000240mJZQAY,30.0,27.0,Vehicle Expenses,7.0,1500.0,13.857,Fortnightly,Loan Paid,83.0,3730,2443,2.0,2
896351.0,4944372.0,0062x00000DWv1yAAD,0012800001NDgzeAAD,30.0,27.0,Furniture or Appliances,3.0,2000.0,5.286,Fortnightly,Loan Paid,50.0,325,5996,2.0,2
894107.0,4920861.0,0062x00000DWWqVAAX,0010K00001uIhhCQAS,29.0,27.0,Medical Expenses,9.0,2050.0,18.0,Fortnightly,Loan Paid,55.0,1379,1710,2.0,2
890432.0,4887444.0,0062x00000DVyc3AAD,0012800001I3JujAAF,31.0,27.0,Vehicle Expenses,8.0,2050.0,15.857,Fortnightly,Loan Paid,38.0,3629,4154,2.0,2
890046.0,4883005.0,0062x00000DJKmbAAH,0012800001SDTvUAAX,30.0,27.0,Travel Expenses,5.0,1800.0,8.857,Fortnightly,Loan Paid,50.0,3655,1137,2.0,2
889176.0,4876656.0,0062x00000DJDO3AAP,0010K00001mEp6LQAS,30.0,27.0,Vehicle Expenses,8.0,2050.0,16.0,Fortnightly,Loan Paid,30.0,2198,9191,2.0,2
887431.0,4863040.0,0062x00000DIwdbAAD,0010K00001c9UcbQAE,29.0,27.0,Medical Expenses,8.0,2500.0,15.143,Fortnightly,Loan Paid,48.0,2589,1544,2.0,2
887149.0,4861097.0,0062x00000DItbYAAT,0010K00001mgsWVQAY,30.0,27.0,Child Expenses,8.0,2050.0,16.429,Fortnightly,Loan Paid,48.0,1471,8543,2.0,2
886015.0,4849505.0,0062x00000DIgF0AAL,0010K00001jLj0MQAS,30.0,27.0,Living Expenses,8.0,2050.0,15.571,Fortnightly,Loan Paid,31.0,2412,93,2.0,2
878804.0,4788311.0,0062x00000DHd7SAAT,0012800001YIjrHAAT,30.0,27.0,Other Expenses,8.0,2100.0,15.857,Fortnightly,Loan Paid,59.0,205,953,2.0,2
873423.0,4745109.0,0062x00000DGpNkAAL,0012800001SDU3eAAH,29.0,27.0,Medical Expenses,7.0,2000.0,13.857,Fortnightly,Loan Paid,33.0,996,5420,2.0,2
5153057.0,4735408.0,0062x00000DGh7OAAT,0012x000002agH3AAI,29.0,27.0,Travel Expenses,10.0,2050.0,20.0,Fortnightly,Loan Paid,34.0,3024,4497,2.0,2
872995.0,4741119.0,0062x00000DGlrWAAT,0010K00001hD6ZsQAK,30.0,27.0,Vehicle Expenses,8.0,2050.0,15.143,Fortnightly,Loan Paid,37.0,732,1043,2.0,2
866539.0,4689608.0,0062x00000DFrazAAD,0010K00001bZdUZQA0,31.0,27.0,Vehicle Expenses,8.0,2500.0,16.143,Fortnightly,Loan Paid,41.0,2216,3943,2.0,2
5151870.0,4688986.0,0062x00000DFqnBAAT,0010K000021DNiXQAW,30.0,27.0,Vehicle Expenses,10.0,2050.0,20.143,Fortnightly,Loan Paid,31.0,2228,5041,2.0,2
864451.0,4674980.0,0062x00000DFZhLAAX,0012800001SDTGkAAP,29.0,27.0,Life Event Expenses,7.0,1500.0,14.571,Fortnightly,Loan Paid,38.0,4561,7522,2.0,2
5151460.0,4660933.0,0062x00000DFJqRAAX,0012x000003EyOHAA0,29.0,27.0,Living Expenses,10.0,2050.0,18.714,Fortnightly,Loan Paid,55.0,3928,8951,2.0,2
861346.0,4652698.0,0062x00000DAwrOAAT,0012800001SDUEhAAP,30.0,27.0,Veterinary Expenses,7.0,1400.0,14.0,Fortnightly,Loan Paid,32.0,4862,7890,2.0,2
5151237.0,4648470.0,0062x00000DAr22AAD,0010K000021XJduQAG,32.0,27.0,Travel Expenses,7.0,2000.0,14.0,Fortnightly,Loan Paid,48.0,3351,6919,2.0,2
